word,noun,pronoun,verb,adjective,adverb,preposition,conjunction,interjection
dealing,True,False,False,False,False,False,False,False
morons,True,False,False,True,True,False,False,False
limbs,True,False,True,True,False,False,False,False
mouth,True,False,True,True,False,False,False,False
contorted,True,False,True,True,False,False,False,False
ecstasy,True,False,False,True,False,False,False,False
topless,True,False,False,True,False,False,False,False
reappears,False,False,True,False,False,False,False,False
malibu,False,False,False,False,False,False,False,False
crowd,True,False,True,False,False,False,False,False
mostly,False,False,False,False,True,False,False,False
tanned,True,False,True,True,False,False,False,False
blowdried,False,False,False,True,False,False,False,False
jogging,True,False,True,False,False,False,False,False
outfits,True,False,True,False,False,False,False,False
expensively,True,False,False,True,True,False,False,False
casual,True,False,False,True,True,False,False,False
attire,True,False,True,False,False,False,False,False
blankettossing,False,False,False,False,False,False,False,False
nightmarish,True,False,False,True,True,False,False,False
party,True,False,True,True,False,False,False,False
festive,True,False,False,True,True,False,False,False
kerosene,True,False,False,False,False,False,False,False
heaters,True,False,False,False,False,False,False,False
mainstream,True,False,True,True,False,False,False,False
jazz,True,False,True,True,False,False,False,False
mancinibrubeck,False,False,False,False,False,False,False,False
school,True,False,True,False,False,False,False,False
piped,True,False,True,True,False,False,False,False
speakers,True,False,False,False,False,False,False,False
beach',False,False,False,False,False,False,False,False
disappears,True,False,True,False,False,False,False,False
descends,True,False,True,True,False,False,False,False
pools,True,False,True,False,False,False,False,False
handsome,True,False,False,True,True,False,False,False
fiftyish,True,False,False,True,False,False,False,False
twill,True,False,False,False,False,False,False,False
turnbull,False,False,False,False,False,False,False,False
asher,True,False,False,False,False,False,False,False
foulard,True,False,False,False,False,False,False,False
knotted,False,False,False,True,False,False,False,False
neck,True,False,True,True,False,False,False,False
appears,False,False,True,False,False,False,False,False
modern,True,False,False,True,True,False,False,False
decor,True,False,False,False,False,False,False,False
quite,False,False,False,False,True,False,False,False
pad,True,False,True,False,False,False,False,False
completely,True,False,True,True,True,False,False,False
unspoiled,False,False,False,True,False,False,False,False
how's,False,False,False,False,False,False,False,False
smut,True,False,True,False,False,False,False,False
deal,True,False,True,True,False,False,False,False
publishing,True,False,False,False,False,False,False,False
entertainment,True,False,False,False,False,False,False,False
political,False,False,False,True,True,False,False,False
advocacy,True,False,False,False,False,False,False,False
regrettably,False,False,False,False,True,False,False,False
standards,True,False,False,True,True,False,False,False
fallen,True,False,True,True,False,False,False,False
adult,True,False,True,True,True,False,False,False
video,True,False,False,True,False,False,False,False
competing,False,False,False,True,False,False,False,False
afford,False,False,True,False,False,False,False,False
invest,True,False,True,True,False,False,False,False
extra,True,False,False,True,True,False,False,False
production,True,False,False,True,False,False,False,False
brain,True,False,True,False,False,False,False,False
biggest,True,False,False,True,True,False,False,False
erogenous,False,False,False,True,False,False,False,False
zone,True,False,True,True,False,False,False,False
technology,True,False,False,True,False,False,False,False
permits,True,False,True,False,False,False,False,False
exciting,False,False,False,True,True,False,False,False
interactive,True,False,False,True,True,False,False,False
erotic,True,False,False,True,True,False,False,False
software,True,False,False,False,False,False,False,False
wave,True,False,True,True,True,False,False,False
future,True,False,False,True,False,False,False,False
electronic,False,False,False,True,True,False,False,False
jerk,True,False,True,False,False,False,False,False
manually,False,False,False,False,True,False,False,False
anxious,True,False,False,True,True,False,False,False
ran,False,False,False,False,False,False,False,False
rather,False,False,False,False,True,False,False,False
sizable,True,False,False,True,True,False,False,False
debt,True,False,False,True,False,False,False,False
save,True,False,True,True,False,True,True,False
mixed,False,False,False,True,False,False,False,False
husband,True,False,True,True,False,False,False,False
many,True,True,False,True,False,False,False,False
facets,True,False,False,True,False,False,False,False
parties,True,False,True,True,False,False,False,False
discuss,True,False,True,True,False,False,False,False
refill,True,False,True,True,False,False,False,False
pope,True,False,False,True,False,False,False,False
woods,False,False,False,False,False,False,False,False
finder's,True,False,False,False,False,False,False,False
fee,True,False,True,False,False,False,False,False
held,False,False,False,False,False,False,False,False
named,True,False,True,True,False,False,False,False
real,True,False,False,True,True,False,False,False
goons'll,False,False,False,False,False,False,False,False
able,False,False,False,True,False,False,False,False
flunking,True,False,True,False,False,False,False,False
social,True,False,False,True,True,False,False,False
studies,True,False,True,False,False,False,False,False
write,False,False,True,False,False,False,False,False
per,False,False,False,False,True,True,False,False
cent,True,False,False,False,False,False,False,False
half,True,False,False,True,True,False,False,False
fifty,True,False,False,True,False,False,False,False
sways,True,False,True,False,False,False,False,False
woozily,True,False,False,True,True,False,False,False
minglejesus,False,False,False,False,False,False,False,False
mix,True,False,True,True,False,False,False,False
focus,True,False,True,True,False,False,False,False
idea,True,False,False,True,False,False,False,False
joke,True,False,True,False,True,False,False,False
treehorn's,False,False,False,False,False,False,False,False
image,True,False,True,False,False,False,False,False
swim,True,False,True,True,False,False,False,False
fellas,True,False,False,False,False,False,False,False
greedy,True,False,False,True,True,False,False,False
swims,True,False,True,True,False,False,False,False
tips,True,False,True,True,False,False,False,False
spilling,True,False,True,True,False,False,False,False
stranger's,False,False,False,False,False,False,False,False
warshed,False,False,False,False,False,False,False,False
darker'n,False,False,False,False,False,False,False,False
steer's,False,False,False,False,False,False,False,False
tookus,False,False,False,False,False,False,False,False
moonless,False,False,False,True,False,False,False,False
prairie,True,False,False,False,False,False,False,False
thundering,False,False,False,True,True,False,False,False
bass,True,False,False,True,False,False,False,False
scratchy,True,False,False,True,True,False,False,False
gutterballs,False,False,False,False,False,False,False,False
suggestively,True,False,False,True,True,False,False,False
upright,True,False,False,True,True,False,False,False
flanked,True,False,True,False,False,False,False,False
bending,True,False,True,True,False,False,False,False
leadin,True,False,False,True,False,False,False,False
kenny,False,False,False,False,False,False,False,False
rogers,False,False,False,False,False,False,False,False
edition's,False,False,False,False,False,False,False,False
corridor,True,False,False,False,False,False,False,False
repairman,True,False,False,False,False,False,False,False
washed,True,False,True,True,False,False,False,False
center,True,False,True,True,False,False,False,False
operatic,False,False,False,True,True,False,False,False
harmony,True,False,False,False,False,False,False,False
armored,False,False,False,True,False,False,False,False
breastplate,True,False,False,False,False,False,False,False
norse,True,False,False,True,False,False,False,False
headgear,True,False,False,False,False,False,False,False
braided,False,False,False,True,False,False,False,False
pigtails,True,False,False,False,False,False,False,False
trident,True,False,False,True,False,False,False,False
helps,True,False,True,False,False,False,False,False
straddled,True,False,True,False,False,False,False,False
chorines,True,False,False,False,False,False,False,False
spangly,False,False,False,True,False,False,False,False
miniskirts,True,False,False,True,False,False,False,False
akimbo,False,False,False,True,False,False,False,False
busbyberkley,False,False,False,False,False,False,False,False
tunnel,True,False,True,True,False,False,False,False
longer,True,False,True,True,True,False,False,False
legsit,False,False,False,False,False,False,False,False
levitating,False,False,True,False,False,False,False,False
inches,True,False,True,False,False,False,False,False
tools,True,False,True,False,False,False,False,False
utility,True,False,False,True,False,False,False,False
swinging,False,False,False,True,False,False,False,False
torpedolike,False,False,False,True,True,False,False,False
sides,True,False,True,True,False,False,False,False
rushing,True,False,False,False,False,False,False,False
ballguide,False,False,False,False,False,False,False,False
arrows,True,False,True,False,False,False,False,False
twists,True,False,True,True,False,False,False,False
barrelroll,True,False,False,False,False,False,False,False
faceup,False,False,True,False,True,False,False,False
dresses,True,False,True,True,False,False,False,False
passing,True,False,False,True,True,False,False,False
dreamily,True,False,False,True,True,False,False,False
backstroke,True,False,False,False,False,False,False,False
momentum,True,False,False,False,False,False,False,False
pairs,True,False,True,False,False,False,False,False
scattering,True,False,False,True,True,False,False,False
rush,True,False,True,True,False,False,False,False
motiona,False,False,False,False,False,False,False,False
emerging,False,False,False,True,False,False,False,False
advancing,True,False,True,True,False,False,False,False
ominously,True,False,False,True,True,False,False,False
wielding,True,False,True,False,False,False,False,False
oversized,False,False,False,True,False,False,False,False
shears,True,False,True,False,False,False,False,False
menacingly,False,False,False,True,True,False,False,False
scissor,True,False,True,False,False,False,False,False
reacts,False,False,True,False,False,False,False,False
fists,True,False,True,False,False,False,False,False
pumping,True,False,True,False,False,False,False,False
scissoring,True,False,True,False,False,False,False,False
whoosh,True,False,True,False,False,False,False,False
carbys,False,False,False,False,False,False,False,False
punctured,True,False,True,False,False,False,False,False
pacific,False,False,False,True,True,False,False,False
coast,True,False,True,True,False,False,False,False
bloowhup,False,False,False,False,False,False,False,False
siren,True,False,False,True,False,False,False,False
blast,True,False,True,False,False,False,False,False
flashing,True,False,False,False,False,False,False,False
gumballs,True,False,False,False,False,False,False,False
lolling,True,False,True,False,False,False,False,False
sings,True,False,True,True,False,False,False,False
innocent,True,False,False,True,True,False,False,False
awaaaaaay,False,False,False,False,False,False,False,False
chief's,False,False,False,False,False,False,False,False
hurled,True,False,True,False,False,False,False,False
less,True,False,False,True,True,True,False,False
seated,True,False,True,True,False,False,False,False
wallet,True,False,False,False,False,False,False,False
tossed,True,False,True,False,False,False,False,False
chief,True,False,False,True,True,False,False,False
sorts,True,False,True,True,False,False,False,False
disgusted,False,False,False,True,True,False,False,False
incredulity,True,False,False,False,False,False,False,False
id,True,False,True,False,False,False,False,False
rights,True,False,True,True,True,False,False,False
lawyer,True,False,False,True,False,False,False,False
kunstler,False,False,False,False,False,False,False,False
sadassed,False,False,False,False,False,False,False,False
refugee,True,False,False,False,False,False,False,False
sixties,True,False,False,True,False,False,False,False
tells,False,False,True,False,False,False,False,False
eject,True,False,True,True,False,False,False,False
garden,True,False,True,True,False,False,False,False
drunk,True,False,False,True,False,False,False,False
abusive,True,False,False,True,True,False,False,False
treats,True,False,True,False,False,False,False,False
women,True,False,False,True,False,False,False,False
objects,True,False,True,True,False,False,False,False
draws,True,False,True,True,False,False,False,False
draw,True,False,True,True,False,False,False,False
community,True,False,False,False,False,False,False,False
aim,True,False,True,False,False,False,False,False
plain,True,False,True,True,True,False,False,False
bothering,True,False,True,False,False,False,False,False
citizens,True,False,False,True,False,False,False,False
jerkoff,False,False,True,False,False,False,False,False
behavior,True,False,False,True,True,False,False,False
hurls,True,False,True,False,False,False,False,False
steaming,True,False,True,False,False,False,False,False
mug,True,False,False,False,False,False,False,False
thud,True,False,True,False,False,False,False,False
scalding,False,False,False,True,False,False,False,False
splashing,True,False,True,False,False,False,False,False
everywhere,True,False,False,False,True,False,False,False
rounding,True,False,True,True,True,True,False,False
ow,False,False,False,False,False,False,False,True
fascist,True,False,False,False,False,False,False,False
slaps,True,False,True,False,True,False,False,False
twice,False,False,False,False,True,False,False,False
stay,True,False,True,False,False,False,False,False
ugly,True,False,False,True,True,False,False,False
goldbricking,True,False,True,False,False,False,False,False
cab,True,False,True,False,False,False,False,False
taxicab,True,False,False,False,False,False,False,False
squeaks,True,False,True,True,False,False,False,False
gingerly,True,False,False,True,True,False,False,False
touching,False,False,False,True,True,True,False,False
sore,True,False,False,True,True,False,False,False
spots,True,False,True,True,False,False,False,False
scalp,True,False,True,False,False,False,False,False
peaceful,True,False,False,True,True,False,False,False
radio,True,False,True,True,False,False,False,False
rasta,True,False,False,True,False,False,False,False
dreds,False,False,False,False,False,False,False,False
knit,True,False,True,False,False,False,False,False
change,True,False,True,False,False,False,False,False
station,True,False,True,False,False,False,False,False
kick,True,False,True,True,False,False,False,False
rough,True,False,True,True,True,False,False,False
eagles,True,False,True,False,False,False,False,False
outta,False,False,False,False,False,False,False,False
screeches,True,False,True,False,False,False,False,False
metallica,False,False,False,False,False,False,False,False
speeds,True,False,True,False,False,False,False,False
convertible,True,False,False,True,True,False,False,False
loudly,True,False,False,True,True,False,False,False
badly,False,False,False,False,True,False,False,False
dreamy,True,False,False,True,True,False,False,False
kite,True,False,True,True,False,False,False,False
footwell,True,False,False,False,False,False,False,False
accelerator,True,False,False,False,False,False,False,False
opentoed,False,False,False,True,False,False,False,False
bright,True,False,False,True,True,False,False,False
highheeled,False,False,False,True,False,False,False,False
shoe,True,False,True,True,False,False,False,False
five,True,False,False,True,False,False,False,False
painted,True,False,True,False,False,False,False,False
downshifts,True,False,True,False,False,False,False,False
clutch,True,False,True,True,False,False,False,False
staggers,True,False,True,True,False,False,False,False
wreck,True,False,True,False,False,False,False,False
overturned,True,False,True,False,False,False,False,False
upholstery,True,False,False,False,False,False,False,False
slashed,True,False,True,False,False,False,False,False
drawers,True,False,False,False,False,False,False,False
dumped,True,False,True,False,False,False,False,False
creak,True,False,True,False,False,False,False,False
bathrobe,True,False,False,False,False,False,False,False
approaches,True,False,True,False,False,False,False,False
stupefied,False,False,True,False,True,False,False,False
thoomp,False,False,False,False,False,False,False,False
embrace,True,False,True,True,True,False,False,False
sigh,True,False,True,False,False,False,False,False
match,True,False,True,True,False,False,False,False
headboard,True,False,False,False,False,False,False,False
lighting,True,False,False,False,False,False,False,False
restore,True,False,True,False,False,False,False,False
tip,True,False,True,True,False,False,False,False
authors,True,False,True,True,False,False,False,False
port,True,False,False,True,False,False,False,False
huron,True,False,False,False,False,False,False,False
statementthe,False,False,False,False,False,False,False,False
original,True,False,False,True,True,False,False,False
statement,True,False,False,False,False,False,False,False
compromised,False,False,False,True,False,False,False,False
draft,True,False,True,True,False,False,False,False
seattle,True,False,False,False,False,False,False,False
seven,True,False,False,True,False,False,False,False
mmnun,False,False,False,False,False,False,False,False
clickthe,False,False,False,False,False,False,False,False
bedside,True,False,False,True,False,False,False,False
lamp,True,False,False,False,False,False,False,False
lie,True,False,True,False,False,False,False,False
uhmusic,False,False,False,False,False,False,False,False
briefly,False,False,False,False,True,False,False,False
roadie,True,False,False,False,False,False,False,False
tour,True,False,True,False,False,False,False,False
bunch,True,False,True,True,True,False,False,False
assholes,True,False,False,False,False,False,False,False
career's,False,False,False,False,False,False,False,False
slowed,True,False,True,True,True,False,False,False
lately,False,False,False,False,True,False,False,False
fun,True,False,True,True,False,False,False,False
usual,True,False,False,True,True,False,False,False
occasional,False,False,False,True,True,False,False,False
acid,True,False,False,True,True,False,False,False
remains,True,False,True,False,False,False,False,False
wedges,True,False,True,False,False,False,False,False
pillow,True,False,True,True,False,False,False,False
clasps,True,False,True,False,False,False,False,False
kneecap,True,False,True,False,False,False,False,False
pelvis,True,False,False,False,False,False,False,False
raised,False,False,False,True,False,False,False,False
trashed,True,False,True,False,False,False,False,False
looked,True,False,True,False,False,False,False,False
foundation's,False,False,False,False,False,False,False,False
highschool,True,False,False,False,False,False,False,False
picks,True,False,True,False,False,False,False,False
fortunately,False,False,False,False,True,False,False,False
adhering,True,False,True,False,False,False,False,False
strict,True,False,False,True,True,False,False,False
drug,True,False,True,False,False,False,False,False
regimen,True,False,False,False,False,False,False,False
limber,True,False,True,True,True,False,False,False
mother's,True,False,False,False,False,False,False,False
fatherhe,False,False,False,False,False,False,False,False
companies,True,False,True,False,False,False,False,False
administer,True,False,True,True,False,False,False,False
charities,True,False,False,False,False,False,False,False
reasonable,True,False,False,True,True,False,False,False
likes,True,False,True,True,True,True,True,False
weakness,True,False,False,False,False,False,False,False
vanity,True,False,False,True,False,False,False,False
hence,False,False,False,False,True,False,False,False
heis,False,False,False,False,False,False,False,False
yoga,True,False,False,True,False,False,False,False
lying,False,False,False,True,False,False,False,False
increases,True,False,True,True,False,False,False,False
chances,True,False,True,True,False,False,False,False
conception,True,False,False,True,False,False,False,False
spits,True,False,True,False,False,False,False,False
games,True,False,True,True,True,False,False,False
wellno,False,False,False,False,False,False,False,False
socially,False,False,False,False,True,False,False,False
who'll,False,False,False,False,False,False,False,False
interest,True,False,True,False,False,False,False,False
rearing,True,False,True,True,True,False,False,False
occurs,False,False,True,False,False,False,False,False
sothat,False,False,False,False,False,False,True,False
absent,False,False,True,True,True,True,False,False
reactionary,True,False,False,True,False,False,False,False
become,False,False,True,False,False,False,False,False
uptight,True,False,False,True,False,False,False,False
punching,True,False,True,True,False,False,False,False
pick,True,False,True,False,False,False,False,False
emergency,True,False,False,False,False,False,False,False
erev,False,False,False,False,False,False,False,False
unless,False,False,False,False,False,True,True,False
picked,False,False,False,False,False,False,False,False
youfuck,False,False,False,False,False,False,False,False
attention,True,False,False,True,False,False,False,False
caught,False,False,False,True,False,False,False,False
purposefully,True,False,False,True,True,False,False,False
car's,False,False,False,False,False,False,False,False
ignition,True,False,False,False,False,False,False,False
coughing,True,False,True,False,False,False,False,False
whines,True,False,True,False,False,False,False,False
coughs,True,False,True,False,False,False,False,False
hurriedly,True,False,False,True,True,False,False,False
fumbles,True,False,True,False,True,False,False,False
brings,True,False,True,False,False,False,False,False
newspaper,True,False,True,False,False,False,False,False
revved,False,False,False,False,False,False,False,False
nervous,True,False,False,True,True,False,False,False
energy,True,False,False,False,False,False,False,False
complies,False,False,True,False,False,False,False,False
flinches,True,False,True,False,False,False,False,False
movement,True,False,False,False,False,False,False,False
reacting,False,False,True,False,False,False,False,False
flinch,True,False,True,False,False,False,False,False
cheap,True,False,False,True,True,False,False,False
serge,True,False,False,False,False,False,False,False
bald,True,False,True,True,True,False,False,False
fringe,True,False,True,True,False,False,False,False
shouts,True,False,True,False,False,False,False,False
relax,True,False,True,False,False,False,False,False
intended,True,False,False,True,True,False,False,False
why've,False,False,False,False,False,False,False,False
fuckhead,False,False,False,False,False,False,False,False
brother,True,False,False,False,False,False,False,False
shamus,True,False,False,False,False,False,False,False
irish,True,False,False,True,False,False,False,False
monk,True,False,False,False,False,False,False,False
mwhat,False,False,False,False,False,False,False,False
name's,False,False,False,False,False,False,False,False
da,True,False,False,False,False,False,False,False
fino,True,False,False,False,False,False,False,False
snoop,True,False,True,False,False,False,False,False
dig,True,False,True,False,False,False,False,False
playing,True,False,True,True,False,False,False,False
otherin,False,False,False,False,False,False,False,False
everybodyfabulous,False,False,False,False,False,False,False,False
aah,True,False,True,False,False,False,False,False
messing,True,False,True,False,False,False,False,False
special,True,False,False,True,True,False,False,False
helping,True,False,False,False,False,False,False,False
conceive,True,False,True,False,False,False,False,False
gundersons,False,False,False,False,False,False,False,False
fff,False,False,False,False,False,False,False,False
wandering,True,False,False,True,False,False,False,False
daughter,True,False,False,True,False,False,False,False
fawn,True,False,True,True,False,False,False,False
gunderson,False,False,False,False,False,False,False,False
fumbling,True,False,True,False,True,False,False,False
portrait,True,False,False,True,False,False,False,False
unmistakably,False,False,False,True,True,False,False,False
cornfed,False,False,False,True,False,False,False,False
straight,True,False,True,True,True,False,False,False
partridge,True,False,False,False,False,False,False,False
bangs,True,False,True,False,True,False,False,False
farm,True,False,True,False,False,False,False,False
bleak,True,False,False,True,True,False,False,False
farmhouse,True,False,False,False,False,False,False,False
silo,True,False,True,False,False,False,False,False
features,True,False,True,True,False,False,False,False
flat,True,False,True,True,True,False,False,False
snowswept,False,False,False,False,False,False,False,False
landscape,True,False,True,True,False,False,False,False
moorhead,False,False,False,False,False,False,False,False
minnesota,False,False,False,False,False,False,False,False
it'll,False,False,False,False,False,False,False,False
homesick,True,False,False,True,False,False,False,False
sucks,True,False,True,False,False,False,False,False
resourcestrade,False,False,False,False,False,False,False,False
professional,True,False,False,True,True,False,False,False
courtesycompeers,False,False,False,False,False,False,False,False
louder,True,False,False,True,True,False,False,False
hum,True,False,True,True,False,False,False,False
steps,True,False,True,True,False,False,False,False
meet,True,False,True,True,True,False,False,False
denny's,False,False,False,False,False,False,False,False
booth,True,False,False,False,False,False,False,False
torn,False,False,False,False,False,False,False,False
patched,True,False,True,True,False,False,False,False
ribbed,True,False,False,True,False,False,False,False
teeshirt,False,False,False,False,False,False,False,False
apparently,False,False,False,False,True,False,False,False
braless,True,False,False,True,False,False,False,False
teutonically,True,False,False,True,True,False,False,False
birthmarks,True,False,False,False,False,False,False,False
notable,True,False,False,True,True,False,False,False
cameraside,False,False,False,False,False,False,False,False
ends,True,False,True,True,False,False,False,False
bandageswaddled,False,False,False,False,False,False,False,False
dried,True,False,True,True,True,False,False,False
rustcolored,False,False,False,False,False,False,False,False
blood,True,False,True,True,False,False,False,False
stains,True,False,True,True,False,False,False,False
bandage,True,False,True,False,False,False,False,False
arguing,True,False,True,True,False,False,False,False
unhappy,True,False,False,True,True,False,False,False
checkpad,False,False,False,False,False,False,False,False
pen,True,False,True,False,False,False,False,False
shouting,True,False,True,False,False,False,False,False
sourly,True,False,True,True,True,False,False,False
haff,True,False,False,False,False,False,False,False
lingenberry,False,False,False,False,False,False,False,False
pancakes,True,False,True,False,False,False,False,False
sree,False,False,False,False,False,False,False,False
speaks,False,False,True,True,False,False,False,False
listens,True,False,True,False,False,False,False,False
speech,True,False,False,False,False,False,False,False
punctuated,True,False,True,False,False,False,False,False
yaps,True,False,True,True,False,False,False,False
totally,False,False,False,False,True,False,False,False
payoff,True,False,True,True,False,False,False,False
kidnappers,True,False,True,False,False,False,False,False
yelled,True,False,True,False,False,False,False,False
cathartic,True,False,False,True,True,False,False,False
fuckup,False,False,True,False,False,False,False,False
digs,True,False,True,False,False,False,False,False
bucks,False,False,False,False,False,False,False,False
knew,False,False,False,False,False,False,False,False
add,False,False,True,True,False,False,False,False
sabbath,True,False,False,False,False,False,False,False
allowed,True,False,True,True,False,False,False,False
break,True,False,True,False,False,False,False,False
death,True,False,False,True,False,False,False,False
catholic,True,False,True,True,True,False,False,False
converted,True,False,True,True,False,False,False,False
divorced,True,False,True,False,False,False,False,False
library,True,False,False,False,False,False,False,False
license,True,False,True,True,False,False,False,False
driveway,True,False,False,False,False,False,False,False
tevye,False,False,False,False,False,False,False,False
synagogue,True,False,False,True,False,False,False,False
beautiful,True,False,False,True,True,False,False,False
tradition,True,False,False,True,False,False,False,False
moses,True,False,False,False,False,False,False,False
sandy,True,False,False,True,False,False,False,False
koufax,False,False,False,False,False,False,False,False
ijesus,False,False,False,False,False,False,False,False
slows,True,False,True,True,True,False,False,False
mansion,True,False,False,False,False,False,False,False
foreground,True,False,True,False,False,False,False,False
gaping,False,False,False,True,False,False,False,False
treads,True,False,True,True,False,False,False,False
manicured,True,False,True,False,False,False,False,False
sports,True,False,True,True,False,False,False,False
rests,True,False,True,False,False,False,False,False
hood,True,False,False,True,False,False,False,False
french,True,False,True,True,False,False,False,False
bouncing,False,False,False,True,True,False,False,False
diving,True,False,True,False,False,False,False,False
illuminated,True,False,True,True,False,False,False,False
metal,True,False,True,False,False,False,False,False
filters,True,False,True,False,False,False,False,False
boom,True,False,True,False,False,False,False,False
straightens,True,False,True,False,False,False,False,False
discarded,True,False,True,True,False,False,False,False
clothes,True,False,False,False,False,False,False,False
approach,True,False,True,False,False,False,False,False
stiffly,True,False,True,True,True,False,False,False
where'd,False,False,False,False,False,False,False,False
visiting,False,False,False,True,False,False,False,False
hers,False,True,False,False,False,False,False,False
springs,False,False,False,False,False,False,False,False
bothered,False,False,False,True,False,False,False,False
gentleman,True,False,False,True,False,False,False,False
who'm,False,False,False,False,False,False,False,False
veteran,True,False,False,True,False,False,False,False
shouldn't,False,False,False,False,False,False,False,False
angry,True,False,False,True,True,False,False,False
bangthe,False,False,False,False,False,False,False,False
wheelchair,True,False,False,False,False,False,False,False
hums,True,False,True,True,False,False,False,False
needy,True,False,False,True,False,False,False,False
scum,True,False,True,True,False,False,False,False
phony,True,False,True,True,True,False,False,False
entrusted,True,False,True,False,False,False,False,False
bunny'd,False,False,False,False,False,False,False,False
pretext,True,False,False,False,False,False,False,False
disappear,True,False,True,False,False,False,False,False
needed,True,False,True,False,False,False,False,False
you'd,False,False,False,False,False,False,False,False
square,True,False,True,True,True,False,False,False
aren't,False,False,False,False,False,False,False,False
spinals,True,False,False,True,True,False,False,False
goldbricker,False,False,False,False,False,False,False,False
crossing,True,False,False,False,False,False,False,False
mister,True,False,False,False,False,False,False,False
hoists,True,False,True,False,False,False,False,False
armpits,True,False,False,False,False,False,False,False
helplessly,True,False,False,True,True,False,False,False
rubbery,False,False,False,True,False,False,False,False
grazing,True,False,False,False,False,False,False,False
raggedy,False,False,False,True,False,False,False,False
ann's,True,False,False,False,False,False,False,False
gaily,False,False,False,False,True,False,False,False
bluff,True,False,True,True,True,False,False,False
crippled,True,False,True,True,True,False,False,False
rauss,False,False,False,False,False,False,False,False
achtung,False,False,False,False,False,False,False,False
baby,True,False,True,True,False,False,False,False
crumples,True,False,True,True,False,False,False,False
weeping,False,False,False,True,False,False,False,False
sobbing,True,False,True,False,False,False,False,False
bullies,True,False,True,True,False,False,False,False
abashed,False,False,False,True,False,False,False,False
flails,True,False,True,True,False,False,False,False
monsters,True,False,False,True,False,False,False,False
moves,True,False,True,False,False,False,False,False
comply,False,False,True,False,False,False,False,False
wouldn't've,False,False,False,False,False,False,False,False
crybaby,True,False,False,False,False,False,False,False
plaid,True,False,False,True,False,False,False,False
warmer,True,False,False,False,False,False,False,False
tucking,True,False,True,False,False,False,False,False
waist,True,False,False,True,False,False,False,False
hips,True,False,True,True,True,False,False,True
spinal,True,False,False,True,True,False,False,False
tank,True,False,True,True,False,False,False,False
battles,True,False,True,False,False,False,False,False
fighting,False,False,False,True,False,False,False,False
desert,True,False,True,True,False,False,False,False
canopy,True,False,True,False,False,False,False,False
jungle,True,False,False,True,False,False,False,False
'nam,False,False,False,False,False,False,False,False
soldier's,True,False,False,False,False,False,False,False
war,True,False,True,True,False,False,False,False
cakewalk,True,False,False,False,False,False,False,False
jacko,False,False,False,False,False,False,False,False
abrams,True,False,False,False,False,False,False,False
charlie,False,False,False,False,False,False,False,False
eyeball,True,False,True,True,False,False,False,False
combat,True,False,True,True,False,False,False,False
pyjamas,False,False,False,False,False,False,False,False
adversary,True,False,False,True,False,False,False,False
figeaters,True,False,False,False,False,False,False,False
towels,True,False,True,False,False,False,False,False
heads,True,False,True,True,False,False,False,False
tryin',False,False,False,False,False,False,False,False
soviet,True,False,False,True,False,False,False,False
restrained,False,False,False,True,True,False,False,False
innocently,True,False,False,True,True,False,False,False
fooling,True,False,True,True,False,False,False,False
fool,True,False,True,True,False,False,False,False
psychout,True,False,False,False,False,False,False,False
laughable,True,False,False,True,True,False,False,False
would've,False,False,False,False,False,False,False,False
wednesday,True,False,False,False,True,False,False,False
hipgrinding,False,False,False,False,False,False,False,False
coital,True,False,False,True,True,False,False,False
motions,True,False,True,True,True,False,False,False
date,True,False,True,True,False,False,False,False
cocked,True,False,True,False,False,False,False,False
cracking,True,False,False,True,True,False,False,False
cling,True,False,True,False,False,False,False,False
react,False,False,True,False,False,False,False,False
droning,True,False,True,False,True,False,False,False
synthesizerbased,False,False,False,False,False,False,False,False
technopop,True,False,False,False,False,False,False,False
allbutdeserted,False,False,False,False,False,False,False,False
orange,True,False,False,False,False,False,False,False
flames,True,False,True,False,False,False,False,False
lick,True,False,True,False,False,False,False,False
torch,True,False,True,False,False,False,False,False
glow,True,False,True,False,False,False,False,False
creaking,True,False,True,False,False,False,False,False
neat,True,False,False,True,True,False,False,False
row,True,False,True,False,False,False,False,False
burning,True,False,False,True,True,False,False,False
killed,False,False,False,True,False,False,False,False
uzzervize,False,False,False,False,False,False,False,False
forgot,True,False,True,False,False,False,False,False
dipshits,True,False,False,False,False,False,False,False
confer,True,False,True,True,False,False,False,False
amongst,False,False,False,False,False,True,False,False
themselves,False,True,False,False,False,False,False,False
breath,True,False,False,False,False,False,False,False
answers,True,False,True,True,False,False,False,False
sotto,False,False,False,False,False,False,False,False
afraid,False,False,False,True,False,False,False,False
conferring,True,False,True,True,False,False,False,False
sreaten,False,False,False,False,False,False,False,False
coat,True,False,True,True,False,False,False,False
ignores,True,False,True,True,False,False,False,False
roolz,False,False,False,False,False,False,False,False
cabbageeating,False,False,False,False,False,False,False,False
sonsof,False,False,False,False,False,False,False,False
bitches,True,False,True,False,False,False,False,False
girlfriend,True,False,False,False,False,False,False,False
gafe,False,False,False,False,False,False,False,False
sought,False,False,True,False,False,False,False,False
we'd,False,False,False,False,False,False,False,False
crybabies,True,False,False,False,False,False,False,False
pal,True,False,True,False,False,False,False,False
visibly,True,False,False,True,True,False,False,False
frightened,False,False,False,True,False,False,False,False
hurt,True,False,True,True,False,False,False,False
gentle,True,False,True,True,True,False,False,False
conference,True,False,False,True,False,False,False,False
